"Complete_Date","Month","Year","State","City","CHighSchoolLevel","CPovertyLevel","CHouseholdIncome","CShareWhite","CShareBlack","CShareNativeAmerican","CShareAsian","CShareHispanic","Age","Age_Group","Weapon","Weapon_Category","Race","MentalIllness","Gender","NumberOfShootings"
"2010-12-05","December","2010","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","22","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2010-12-06","December","2010","CALIFORNIA","LINCOLN","93","9.1","72399","79.6","1.5","0.9","6.2","17.7","42","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2010-12-06","December","2010","NEBRASKA","OMAHA","88","16.7","49896","73.1","13.7","0.8","2.4","13.1","35","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2010-12-08","December","2010","COLORADO","FORT COLLINS","96","18.6","55647","89","1.2","0.6","2.9","10.1","49","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2010-12-08","December","2010","GEORGIA","AUGUSTA","0","0","0","0","0","0","0","0","32","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2010-12-09","December","2010","ALABAMA","DECATUR","82.7","21.2","41496","66.5","21.7","0.7","0.9","12.4","58","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2010-12-09","December","2010","ALABAMA","EUFAULA","81.5","25.3","32845","51","44.6","0.5","0.6","4.3","61","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2010-12-09","December","2010","MARYLAND","HYATTSVILLE","76.4","11.1","64786","33.2","35.6","0.8","4.4","34","18","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2010-12-10","December","2010","CALIFORNIA","SANTA ANA","54.8","22.1","52253","45.9","1.5","1","10.5","78.2","21","ADULTS","KNIFE","MELEE","HISPANIC","FALSE","MALE","1"
"2010-12-10","December","2010","WASHINGTON","BREMERTON","93.4","21.5","45658","74","6.7","2","5.5","9.6","27","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2010-12-11","December","2010","CALIFORNIA","MODESTO","81.2","20.5","48577","65","4.2","1.2","6.7","35.5","36","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2010-12-11","December","2010","CALIFORNIA","VALLEJO","87.4","18.3","57028","32.8","22.1","0.7","24.9","22.6","34","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2010-12-11","December","2010","NEVADA","LAS VEGAS","83.3","17.5","50202","62.1","11.1","0.7","6.1","31.5","44","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2010-12-12","December","2010","CALIFORNIA","LONG BEACH","79.4","20.6","52783","46.1","13.5","0.7","12.9","40.8","35","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2010-12-12","December","2010","FLORIDA","NAPLES","94.1","8.8","79515","93.3","4.2","0.1","0.6","4.5","26","ADULTS","UNKNOWN","UNKNOWN","BLACK","TRUE","MALE","1"
"2010-12-12","December","2010","GEORGIA","MABLETON","84.1","17.6","54919","45.6","39.5","0.7","2.2","18.5","29","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2010-12-14","December","2010","NORTH CAROLINA","STATESVILLE","80.1","28.4","32728","54.8","34.5","0.3","1.9","10.9","36","ADULTS","GUN","RANGED","WHITE","FALSE","FEMALE","1"
"2010-12-15","December","2010","CALIFORNIA","HEMET","79.5","26","33989","67.7","6.4","1.6","3","35.8","48","ADULTS","KNIFE","MELEE","UNKNOWN","TRUE","MALE","1"
"2010-12-16","December","2010","ARIZONA","PHOENIX","80.7","23.1","47326","65.9","6.5","2.2","3.2","40.8","0","UNKNOWN","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2010-12-16","December","2010","CALIFORNIA","SANTA ANA","54.8","22.1","52253","45.9","1.5","1","10.5","78.2","27","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2010-12-16","December","2010","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","22","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2010-12-16","December","2010","FLORIDA","STUART","91.6","19.2","36514","80","12","0.3","1.1","12.3","30","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","FEMALE","1"
"2010-12-16","December","2010","IDAHO","NAMPA","83.9","23.6","40060","82.9","0.7","1.2","0.9","22.9","27","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2010-12-16","December","2010","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","20","ADULTS","GUN","RANGED","BLACK","FALSE","FEMALE","1"
"2010-12-17","December","2010","OREGON","PORTLAND","91.3","18","55003","76.1","6.3","1","7.1","9.4","45","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2010-12-17","December","2010","UTAH","WEST VALLEY CITY","77.2","18.8","52534","65.4","2","1.3","5","33.1","21","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2010-12-18","December","2010","CALIFORNIA","ROSAMOND","79.9","18.7","58265","62.2","8.1","1.2","3.6","34.3","38","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2010-12-18","December","2010","GEORGIA","KENNESAW","92.7","9.6","61817","64.2","22.3","0.4","5.3","10.8","27","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","FEMALE","1"
"2010-12-18","December","2010","GEORGIA","KENNESAW","92.7","9.6","61817","64.2","22.3","0.4","5.3","10.8","32","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2010-12-19","December","2010","CALIFORNIA","HESPERIA","77.2","24.8","44874","61.1","5.8","1.2","2.1","48.9","18","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2010-12-19","December","2010","CALIFORNIA","LONG BEACH","79.4","20.6","52783","46.1","13.5","0.7","12.9","40.8","41","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2010-12-20","December","2010","CALIFORNIA","OAKLAND","80.4","20.4","54618","34.5","28","0.8","16.8","25.4","19","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2010-12-20","December","2010","WISCONSIN","MILWAUKEE","82.1","28.7","35958","44.8","40","0.8","3.5","17.3","29","ADULTS","KNIFE","MELEE","UNKNOWN","TRUE","MALE","1"
"2010-12-22","December","2010","NEW YORK","QUEENS","0","0","0","0","0","0","0","0","21","ADULTS","KNIFE","MELEE","WHITE","TRUE","MALE","1"
"2010-12-23","December","2010","ALABAMA","MOBILE","86.9","23.3","38776","45","50.6","0.3","1.8","2.4","28","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2010-12-23","December","2010","TEXAS","AUSTIN","87.5","18","57689","68.3","8.1","0.9","6.3","35.1","35","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2010-12-24","December","2010","NORTH CAROLINA","WINSTON-SALEM","85.1","24.8","39882","51.2","34.7","0.4","2","14.7","45","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2010-12-25","December","2010","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","23","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2010-12-25","December","2010","CALIFORNIA","SAN BERNARDINO","68.2","33.4","37047","45.6","15","1.3","4","60","26","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2010-12-25","December","2010","UTAH","SOUTH JORDAN","96.7","3.5","94183","91.5","0.7","0.2","2.6","6","54","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2010-12-26","December","2010","MASSACHUSETTS","WOBURN","93.9","7.5","78750","84.2","4.2","0.2","7.3","4.5","57","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2010-12-27","December","2010","FLORIDA","JACKSONVILLE","88.2","17.7","46764","59.4","30.7","0.4","4.3","7.7","20","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2010-12-28","December","2010","TEXAS","BLUE RIDGE","84.5","13.8","45368","92.6","0.4","0.7","0.1","13.1","34","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2010-12-29","December","2010","CALIFORNIA","OAKLAND","80.4","20.4","54618","34.5","28","0.8","16.8","25.4","39","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","FEMALE","1"
"2010-12-29","December","2010","CALIFORNIA","SAN FRANCISCO","87","13.2","81294","48.5","6.1","0.5","33.3","15.1","46","ADULTS","KNIFE","MELEE","ASIAN","TRUE","MALE","1"
"2010-12-29","December","2010","MISSOURI","KANSAS CITY","88.4","19","45821","59.2","29.9","0.5","2.5","10","40","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2010-12-29","December","2010","TEXAS","HOUSTON","76.7","22.5","46187","50.5","23.7","0.7","6","43.8","26","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2010-12-30","December","2010","CALIFORNIA","HAYWARD","80.1","13.4","65096","34.2","11.9","1","22","40.7","55","ADULTS","KNIFE","MELEE","WHITE","TRUE","MALE","1"
"2010-12-30","December","2010","FLORIDA","PEMBROKE PINES","91.2","8.1","61279","67.3","19.8","0.3","4.9","41.4","24","ADULTS","KNIFE","MELEE","UNKNOWN","TRUE","MALE","1"
"2010-12-30","December","2010","MINNESOTA","LITTLE FALLS","88.3","15.3","40920","96.1","0.8","0.4","0.5","1.4","37","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2010-12-30","December","2010","MISSISSIPPI","DUMAS","79.6","5.6","41827","97.9","0.9","0","0","0.4","38","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2010-12-31","December","2010","CALIFORNIA","JOSHUA TREE","88.6","24","36870","83.3","3.2","1.1","1.4","17.6","29","ADULTS","GUN","RANGED","UNKNOWN","TRUE","MALE","1"
"2010-12-31","December","2010","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","27","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2011-01-01","January","2011","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","29","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-01-01","January","2011","NEVADA","NORTH LAS VEGAS","78.2","16.6","52511","47.4","19.9","0.8","6.3","38.8","32","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2011-01-01","January","2011","OHIO","ENON","90.5","11.7","55571","96.6","0.4","0.3","1.3","0.8","57","ADULTS","GUN","RANGED","WHITE","TRUE","MALE","1"
"2011-01-02","January","2011","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","19","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2011-01-02","January","2011","OREGON","PORTLAND","91.3","18","55003","76.1","6.3","1","7.1","9.4","67","ELDERLY","KNIFE","MELEE","WHITE","TRUE","MALE","1"
"2011-01-04","January","2011","UTAH","HOOPER","94.5","2.8","87965","94.6","0.4","0.6","0.9","5.3","25","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2011-01-05","January","2011","ARIZONA","NOGALES","62.6","32.7","28044","71.7","0.4","0.7","0.6","95","17","TEENAGERS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2011-01-05","January","2011","MASSACHUSETTS","FRAMINGHAM","89","11.5","68219","71.9","5.8","0.3","6.3","13.4","68","ELDERLY","UNARMED","UNARMED","BLACK","FALSE","MALE","1"
"2011-01-05","January","2011","MISSOURI","KANSAS CITY","88.4","19","45821","59.2","29.9","0.5","2.5","10","27","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2011-01-05","January","2011","TEXAS","AMARILLO","83.4","17","47735","77","6.6","0.8","3.2","28.8","41","ADULTS","KNIFE","MELEE","WHITE","TRUE","MALE","1"
"2011-01-06","January","2011","WASHINGTON","BELLEVUE","95.4","7.9","94638","62.6","2.3","0.4","27.6","7","25","ADULTS","KNIFE","MELEE","WHITE","FALSE","MALE","1"
"2011-01-07","January","2011","ILLINOIS","CHICAGO","82.3","22.3","48522","45","32.9","0.5","5.5","28.9","28","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-01-08","January","2011","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","20","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-01-09","January","2011","MARYLAND","BALTIMORE","82.5","23.7","42241","29.6","63.7","0.4","2.3","4.2","22","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-01-11","January","2011","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","37","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2011-01-11","January","2011","TENNESSEE","MEMPHIS","83.7","27.6","36445","29.4","63.3","0.2","1.6","6.5","41","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2011-01-12","January","2011","LOUISIANA","PORT ALLEN","83.6","25.7","37269","39.9","58","0.1","0.1","1.5","18","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2011-01-13","January","2011","CALIFORNIA","FRESNO","75.2","29.8","41531","49.6","8.3","1.7","12.6","46.9","21","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-01-14","January","2011","ARIZONA","MESA","87.5","16.5","48809","77.1","3.5","2.4","1.9","26.4","43","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2011-01-14","January","2011","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","25","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-01-15","January","2011","CALIFORNIA","SAN JOSE","82.7","11.3","84647","42.8","3.2","0.9","32","33.2","51","ADULTS","KNIFE","MELEE","ASIAN","FALSE","MALE","1"
"2011-01-15","January","2011","CALIFORNIA","UNION CITY","87.8","8.1","85521","23.9","6.3","0.5","50.9","22.9","36","ADULTS","UNKNOWN","UNKNOWN","ASIAN","FALSE","MALE","1"
"2011-01-15","January","2011","MAINE","LYMAN","0","0","0","0","0","0","0","0","22","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2011-01-16","January","2011","CALIFORNIA","GARDEN GROVE","73.7","17.6","58449","39.9","1.3","0.6","37.1","36.9","19","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-01-16","January","2011","CALIFORNIA","SANTA ANA","54.8","22.1","52253","45.9","1.5","1","10.5","78.2","18","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2011-01-16","January","2011","WASHINGTON","SPOKANE","91.6","19.9","42386","86.7","2.3","2","2.6","5","26","ADULTS","KNIFE","MELEE","NATIVE","TRUE","MALE","1"
"2011-01-17","January","2011","MONTANA","LIVINGSTON","94.7","12.7","40619","96.2","0.1","0.8","0.3","2.5","81","ELDERLY","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2011-01-18","January","2011","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","17","TEENAGERS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2011-01-18","January","2011","CALIFORNIA","SAN PABLO","63.7","21.3","43868","32.2","15.8","0.8","14.9","56.5","33","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2011-01-20","January","2011","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","22","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-01-20","January","2011","NORTH CAROLINA","DURHAM","87.1","19.2","50420","42.5","41","0.5","5.1","14.2","35","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-01-21","January","2011","MISSISSIPPI","SENATOBIA","77","19.4","41337","61.9","35","0.2","0.3","2.4","0","UNKNOWN","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2011-01-22","January","2011","CALIFORNIA","OAKLAND","80.4","20.4","54618","34.5","28","0.8","16.8","25.4","20","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-01-22","January","2011","KENTUCKY","RICHMOND","86.2","31.9","30621","86.8","8","0.3","1.2","2.7","39","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-01-23","January","2011","FLORIDA","BONIFAY","79.6","28.8","25060","84.8","10","0.9","0.9","2.4","35","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2011-01-23","January","2011","MICHIGAN","DETROIT","78.3","40.3","25764","10.6","82.7","0.4","1.1","6.8","38","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-01-24","January","2011","CALIFORNIA","LOS ANGELES","75.5","22.1","50205","49.8","9.6","0.7","11.3","48.5","48","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2011-01-24","January","2011","FLORIDA","SAINT PETERSBURG","0","0","0","0","0","0","0","0","39","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-01-24","January","2011","GEORGIA","WARNER ROBINS","89","23.1","42795","53.2","37.1","0.4","2.6","7.6","19","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-01-24","January","2011","MICHIGAN","ROSEVILLE","86.5","18.1","40713","83.1","11.8","0.4","1.6","2","42","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2011-01-24","January","2011","TEXAS","HUMBLE","78.5","18.9","38682","54","21.6","0.8","2.7","41.2","23","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2011-01-26","January","2011","ALABAMA","HOLLYWOOD","71.3","20.3","29306","75.8","14.8","1.7","0.3","4.9","28","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-01-26","January","2011","CALIFORNIA","GARDEN GROVE","73.7","17.6","58449","39.9","1.3","0.6","37.1","36.9","16","TEENAGERS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-01-26","January","2011","CALIFORNIA","OAKLAND","80.4","20.4","54618","34.5","28","0.8","16.8","25.4","19","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2011-01-28","January","2011","MARYLAND","TAKOMA PARK","89.2","7.3","82735","49","35","0.3","4.4","14.5","43","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2011-01-28","January","2011","WASHINGTON","TACOMA","87.6","18","52042","64.9","11.2","1.8","8.2","11.3","42","ADULTS","UNKNOWN","UNKNOWN","WHITE","TRUE","MALE","1"
"2011-01-29","January","2011","CALIFORNIA","OAKLAND","80.4","20.4","54618","34.5","28","0.8","16.8","25.4","30","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2011-01-30","January","2011","CALIFORNIA","SAN BERNARDINO","68.2","33.4","37047","45.6","15","1.3","4","60","43","ADULTS","KNIFE","MELEE","UNKNOWN","FALSE","MALE","1"
"2011-01-30","January","2011","FLORIDA","LARGO","88","16.2","39468","86.3","5.6","0.3","2.7","9","54","ADULTS","TOY WEAPON","HARMLESS","UNKNOWN","TRUE","MALE","1"
"2011-01-30","January","2011","TEXAS","AMARILLO","83.4","17","47735","77","6.6","0.8","3.2","28.8","24","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2011-01-30","January","2011","WASHINGTON","YAKIMA","73.3","23","40726","67.1","1.7","2","1.5","41.3","39","ADULTS","UNKNOWN","UNKNOWN","HISPANIC","FALSE","MALE","1"
"2011-01-31","January","2011","FLORIDA","BOYNTON BEACH","86.8","16.8","46178","62.4","30.3","0.3","2.2","12.8","29","ADULTS","GUN","RANGED","UNKNOWN","FALSE","FEMALE","1"
"2011-01-31","January","2011","FLORIDA","TAMPA","86.6","21.8","44185","62.9","26.2","0.4","3.4","23.1","26","ADULTS","TOY WEAPON","HARMLESS","UNKNOWN","FALSE","MALE","1"
"2011-01-31","January","2011","MINNESOTA","ZUMBROTA","93.5","12.7","45947","95.8","0.7","0.5","0.7","1.6","37","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2011-01-31","January","2011","OREGON","GRESHAM","84.2","21.3","46956","76","3.5","1.3","4.3","18.9","50","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-02-01","February","2011","CONNECTICUT","WETHERSFIELD","90.6","4.7","77195","89.5","3.1","0.1","2.9","8.2","26","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","MALE","1"
"2011-02-01","February","2011","FLORIDA","MIRAMAR","90.3","9.6","65282","41","45.7","0.2","5.2","36.9","33","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-02-02","February","2011","CALIFORNIA","SAN DIEGO","87.3","15.4","66116","58.9","6.7","0.6","15.9","28.8","42","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2011-02-03","February","2011","ALABAMA","PIKE ROAD","95.8","2.3","97500","68.5","28.7","0.1","1.4","1.3","49","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-02-05","February","2011","MONTANA","BELGRADE","96.7","10","47379","94.2","0.4","1","0.5","3.8","50","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","TRUE","MALE","1"
"2011-02-07","February","2011","IDAHO","HAYDEN","91.9","5.9","56386","95.1","0.2","0.9","0.9","4.2","40","ADULTS","UNKNOWN","UNKNOWN","WHITE","FALSE","FEMALE","1"
"2011-02-08","February","2011","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","33","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-02-08","February","2011","GEORGIA","BARNESVILLE","84","33.3","28625","40.5","56.4","0.2","0.3","1.6","39","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
"2011-02-08","February","2011","WASHINGTON","LAKEWOOD","88.1","20.7","44902","59.3","11.8","1.3","9","15.3","35","ADULTS","UNKNOWN","UNKNOWN","BLACK","FALSE","MALE","1"
"2011-02-09","February","2011","ALABAMA","ALEXANDRIA","88.8","9.7","56058","87.4","10.2","0.3","0.5","0.9","26","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-02-09","February","2011","NEW MEXICO","ALBUQUERQUE","89","19.2","47030","69.7","3.3","4.6","2.6","46.7","29","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2011-02-10","February","2011","COLORADO","AURORA","86.5","15.3","53011","61.1","15.7","1","4.9","28.7","25","ADULTS","GUN","RANGED","HISPANIC","FALSE","MALE","1"
"2011-02-10","February","2011","FLORIDA","MIAMI","73.2","28.3","31051","72.6","19.2","0.3","1","70","28","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-02-10","February","2011","GEORGIA","AUGUSTA","0","0","0","0","0","0","0","0","24","ADULTS","UNKNOWN","UNKNOWN","UNKNOWN","FALSE","MALE","1"
"2011-02-10","February","2011","NORTH CAROLINA","CARY","95.3","6.3","91579","73.1","8","0.4","13.1","7.7","19","ADULTS","GUN","RANGED","BLACK","FALSE","MALE","1"
"2011-02-10","February","2011","UTAH","SOUTH OGDEN","94.2","10.7","55605","87.5","1.4","0.6","1.3","12.8","49","ADULTS","GUN","RANGED","WHITE","FALSE","MALE","1"
"2011-02-11","February","2011","CALIFORNIA","VALLEJO","87.4","18.3","57028","32.8","22.1","0.7","24.9","22.6","45","ADULTS","GUN","RANGED","UNKNOWN","FALSE","MALE","1"
